flight_id,dept_aprt,dept_date_utc,dept_time_utc,arr_aprt,arr_date_utc,arr_time_utc,icao,acft_type,point_time,lat,lng,alt,ground,hash
20140401299864,CAE ,20140401,02:22:00,SDF ,20140401,03:23:00,UPS1291 ,A306  ,03:16:37,38.2,-85.85,50,279,2014040129986414,
20140401312961,GSP ,20140401,03:26:00,SDF ,20140401,04:20:10,UPS1295 ,B763  ,04:12:12,38.26666,-85.65,56,258,2014040131296116,
20140401312961,GSP ,20140401,03:26:00,SDF ,20140401,04:20:10,UPS1295 ,B763  ,04:13:10,38.33333,-85.66666,40,240,2014040131296117,
20140401312961,GSP ,20140401,03:26:00,SDF ,20140401,04:20:10,UPS1295 ,B763  ,04:14:09,38.38333,-85.7,40,240,2014040131296118,
20140401312961,GSP ,20140401,03:26:00,SDF ,20140401,04:20:10,UPS1295 ,B763  ,04:15:07,38.38333,-85.76666,39,213,2014040131296119,
20140401312961,GSP ,20140401,03:26:00,SDF ,20140401,04:20:10,UPS1295 ,B763  ,04:16:06,38.33333,-85.78333,35,189,2014040131296120,
20140401308111,ATL ,20140401,02:56:00,SDF ,20140401,03:52:33,UPS1301 ,B752  ,03:43:30,38.08333,-85.55,61,258,2014040130811169,
20140401308111,ATL ,20140401,02:56:00,SDF ,20140401,03:52:33,UPS1301 ,B752  ,03:44:34,38.13333,-85.6,60,270,2014040130811170,
20140401308111,ATL ,20140401,02:56:00,SDF ,20140401,03:52:33,UPS1301 ,B752  ,03:45:27,38.21666,-85.63333,54,276,2014040130811171,
20140401308111,ATL ,20140401,02:56:00,SDF ,20140401,03:52:33,UPS1301 ,B752  ,03:47:24,38.33333,-85.68333,34,274,2014040130811172,
20140401289263,ATL ,20140401,03:46:00,SDF ,20140401,04:39:25,UPS1303 ,MD11  ,04:32:21,38.28333,-85.65,56,267,2014040128926348,
20140401289263,ATL ,20140401,03:46:00,SDF ,20140401,04:39:25,UPS1303 ,MD11  ,04:33:19,38.33333,-85.66666,43,237,2014040128926349,
20140401289263,ATL ,20140401,03:46:00,SDF ,20140401,04:39:25,UPS1303 ,MD11  ,04:34:18,38.36666,-85.73333,32,219,2014040128926350,
20140401289263,ATL ,20140401,03:46:00,SDF ,20140401,04:39:25,UPS1303 ,MD11  ,04:35:16,38.33333,-85.78333,29,186,2014040128926351,
20140401287887,ATL ,20140401,02:21:00,SDF ,20140401,03:11:00,UPS1305 ,A306  ,03:02:13,38.08333,-85.55,68,265,2014040128788753,
20140401287887,ATL ,20140401,02:21:00,SDF ,20140401,03:11:00,UPS1305 ,A306  ,03:03:18,38.13333,-85.6,64,273,2014040128788754,
20140401287887,ATL ,20140401,02:21:00,SDF ,20140401,03:11:00,UPS1305 ,A306  ,03:04:16,38.2,-85.63333,55,273,2014040128788755,
20140401287887,ATL ,20140401,02:21:00,SDF ,20140401,03:11:00,UPS1305 ,A306  ,03:05:09,38.28333,-85.65,46,274,2014040128788756,
20140401287887,ATL ,20140401,02:21:00,SDF ,20140401,03:11:00,UPS1305 ,A306  ,03:06:13,38.36666,-85.68333,40,276,2014040128788757,
20140401282118,JAX ,20140401,02:00:00,SDF ,20140401,03:20:13,UPS1321 ,A306  ,03:09:48,38.05,-85.48333,61,264,2014040128211832,
20140401282118,JAX ,20140401,02:00:00,SDF ,20140401,03:20:13,UPS1321 ,A306  ,03:10:46,38.1,-85.56666,61,262,2014040128211833,
20140401282118,JAX ,20140401,02:00:00,SDF ,20140401,03:20:13,UPS1321 ,A306  ,03:11:45,38.15,-85.6,60,270,2014040128211834,
20140401282118,JAX ,20140401,02:00:00,SDF ,20140401,03:20:13,UPS1321 ,A306  ,03:13:03,38.23333,-85.63333,43,276,2014040128211835,
20140401306991,MCO ,20140401,02:17:00,SDF ,20140401,03:55:34,UPS1325 ,MD11  ,03:47:49,38.16666,-85.61666,55,255,2014040130699111,
20140401306991,MCO ,20140401,02:17:00,SDF ,20140401,03:55:34,UPS1325 ,MD11  ,03:48:48,38.23333,-85.63333,41,243,2014040130699112,
20140401306991,MCO ,20140401,02:17:00,SDF ,20140401,03:55:34,UPS1325 ,MD11  ,03:49:40,38.3,-85.66666,38,241,2014040130699113,
20140401306991,MCO ,20140401,02:17:00,SDF ,20140401,03:55:34,UPS1325 ,MD11  ,03:50:45,38.35,-85.7,31,219,2014040130699114,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,02:37:42,27.78333,-81.03333,350,456,2014040130726532,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,02:38:44,27.91666,-81.06666,350,456,2014040130726533,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,02:39:47,28.03333,-81.11666,350,456,2014040130726534,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,02:40:51,28.15,-81.15,350,456,2014040130726535,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,04:13:30,38.21666,-85.63333,55,237,2014040130726532,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,04:14:28,38.26666,-85.65,44,238,2014040130726533,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,04:15:27,38.33333,-85.66666,40,238,2014040130726534,
20140401307265,MIA ,20140401,02:17:00,SDF ,20140401,04:21:12,UPS1331 ,B763  ,04:16:25,38.38333,-85.71666,40,238,2014040130726535,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,02:13:46,27.16666,-80.48333,192,412,2014040128988859,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,02:14:29,27.28333,-80.53333,221,432,2014040128988860,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,02:15:32,27.4,-80.58333,243,444,2014040128988861,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,02:16:35,27.51666,-80.63333,265,450,2014040128988862,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,03:51:43,38.26666,-85.65,40,273,2014040128988859,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,03:52:36,38.35,-85.68333,30,246,2014040128988860,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,03:53:40,38.36666,-85.75,31,228,2014040128988861,
20140401289888,PBI ,20140401,02:05:00,SDF ,20140401,03:58:16,UPS1333 ,A306  ,03:54:39,38.31666,-85.76666,30,204,2014040128988862,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,01:41:52,28.08333,-82.66666,86,238,2014040129853069,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,01:42:51,28.16666,-82.68333,112,261,2014040129853070,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,01:43:49,28.26666,-82.71666,134,318,2014040129853071,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,01:44:48,28.38333,-82.75,164,364,2014040129853072,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,03:17:55,38.31666,-85.66666,60,276,2014040129853069,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,03:18:54,38.4,-85.7,55,252,2014040129853070,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,03:20:12,38.46666,-85.71666,42,241,2014040129853071,
20140401298530,PIE ,20140401,01:39:00,SDF ,20140401,03:28:20,UPS1337 ,A306  ,03:21:10,38.48333,-85.78333,31,225,2014040129853072,
20140401315115,HSV ,20140401,03:48:00,SDF ,20140401,04:45:00,UPS1339 ,B752  ,04:33:00,38.21666,-86.05,60,303,2014040131511532,
20140401315115,HSV ,20140401,03:48:00,SDF ,20140401,04:45:00,UPS1339 ,B752  ,04:33:58,38.21666,-85.95,60,258,2014040131511533,
20140401315115,HSV ,20140401,03:48:00,SDF ,20140401,04:45:00,UPS1339 ,B752  ,04:34:57,38.25,-85.9,59,250,2014040131511534,
20140401315115,HSV ,20140401,03:48:00,SDF ,20140401,04:45:00,UPS1339 ,B752  ,04:36:15,38.31666,-85.91666,42,240,2014040131511535,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:10:38,28.06666,-80.91666,370,438,2014040130765064,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:12:13,28.25,-80.98333,370,423,2014040130765065,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:13:12,28.36666,-81.01666,370,429,2014040130765066,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:14:30,28.5,-81.06666,370,441,2014040130765067,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:16:27,28.71666,-81.15,370,441,2014040130765069,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:17:25,28.83333,-81.2,370,435,2014040130765070,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:18:24,28.95,-81.23333,370,430,2014040130765071,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:19:22,29.06666,-81.28333,370,426,2014040130765072,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:21:19,29.28333,-81.35,370,426,2014040130765074,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:22:18,29.4,-81.4,370,426,2014040130765075,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:23:16,29.51666,-81.43333,370,426,2014040130765076,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:24:15,29.63333,-81.48333,370,426,2014040130765077,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,03:25:13,29.73333,-81.51666,370,426,2014040130765078,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:46:39,38.21666,-85.63333,60,265,2014040130765064,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:47:57,38.28333,-85.65,60,247,2014040130765065,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:48:55,38.35,-85.68333,60,229,2014040130765066,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:49:54,38.4,-85.7,55,211,2014040130765067,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:51:51,38.4,-85.76666,37,153,2014040130765069,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:52:49,38.36666,-85.76666,32,154,2014040130765070,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:53:48,38.38333,-85.7,30,174,2014040130765071,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:54:40,38.43333,-85.7,30,195,2014040130765072,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:56:43,38.41666,-85.76666,30,150,2014040130765074,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:58:01,38.38333,-85.78333,30,138,2014040130765075,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:59:00,38.35,-85.78333,30,132,2014040130765076,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,04:59:52,38.3,-85.76666,29,138,2014040130765077,
20140401307650,FLL ,20140401,02:48:00,SDF ,20140401,05:02:10,UPS1345 ,B752  ,05:00:57,38.26666,-85.76666,21,138,2014040130765078,
20140401305543,BHM ,20140401,05:17:59,SDF ,20140401,06:12:20,UPS1355 ,A306  ,06:06:55,38.3,-85.88333,29,238,2014040130554327,
20140401305543,BHM ,20140401,05:17:59,SDF ,20140401,06:12:20,UPS1355 ,A306  ,06:07:54,38.31666,-85.81666,25,231,2014040130554328,
20140401305543,BHM ,20140401,05:17:59,SDF ,20140401,06:12:20,UPS1355 ,A306  ,06:09:12,38.28333,-85.78333,25,184,2014040130554329,
20140401305543,BHM ,20140401,05:17:59,SDF ,20140401,06:12:20,UPS1355 ,A306  ,06:10:11,38.23333,-85.76666,22,168,2014040130554330,
20140401312864,ABY ,20140401,03:25:52,SDF ,20140401,04:42:36,UPS1365 ,A306  ,04:31:42,38.06666,-85.53333,63,273,2014040131286474,
20140401312864,ABY ,20140401,03:25:52,SDF ,20140401,04:42:36,UPS1365 ,A306  ,04:32:40,38.13333,-85.58333,55,277,2014040131286475,
20140401312864,ABY ,20140401,03:25:52,SDF ,20140401,04:42:36,UPS1365 ,A306  ,04:33:39,38.2,-85.61666,50,279,2014040131286476,
20140401312864,ABY ,20140401,03:25:52,SDF ,20140401,04:42:36,UPS1365 ,A306  ,04:34:37,38.26666,-85.65,42,262,2014040131286477,
20140401312864,ABY ,20140401,03:25:52,SDF ,20140401,04:42:36,UPS1365 ,A306  ,04:35:36,38.33333,-85.66666,40,247,2014040131286478,
20140401299425,TYS ,20140401,02:54:51,SDF ,20140401,03:35:05,UPS1375 ,A306  ,03:28:19,38.28333,-85.86666,34,240,2014040129942522,
20140401299425,TYS ,20140401,02:54:51,SDF ,20140401,03:35:05,UPS1375 ,A306  ,03:29:12,38.33333,-85.9,31,250,2014040129942523,
20140401299425,TYS ,20140401,02:54:51,SDF ,20140401,03:35:05,UPS1375 ,A306  ,03:30:16,38.35,-85.81666,31,214,2014040129942524,
20140401299425,TYS ,20140401,02:54:51,SDF ,20140401,03:35:05,UPS1375 ,A306  ,03:31:34,38.31666,-85.78333,29,186,2014040129942525,
20140401277472,MEM ,20140401,02:20:00,SDF ,20140401,03:10:01,UPS1381 ,B752  ,03:02:58,38.11666,-85.81666,79,297,2014040127747201,
20140401277472,MEM ,20140401,02:20:00,SDF ,20140401,03:10:01,UPS1381 ,B752  ,03:03:57,38.2,-85.83333,65,291,2014040127747202,
20140401277472,MEM ,20140401,02:20:00,SDF ,20140401,03:10:01,UPS1381 ,B752  ,03:04:55,38.26666,-85.85,38,279,2014040127747203,
20140401277472,MEM ,20140401,02:20:00,SDF ,20140401,03:10:01,UPS1381 ,B752  ,03:05:54,38.35,-85.85,30,268,2014040127747204,
20140401305101,MEM ,20140401,03:13:00,SDF ,20140401,04:03:00,UPS1383 ,A306  ,03:57:34,38.26666,-85.91666,41,273,2014040130510169,
20140401305101,MEM ,20140401,03:13:00,SDF ,20140401,04:03:00,UPS1383 ,A306  ,03:58:33,38.31666,-85.91666,41,249,2014040130510170,
20140401305101,MEM ,20140401,03:13:00,SDF ,20140401,04:03:00,UPS1383 ,A306  ,03:59:31,38.35,-85.85,40,237,2014040130510171,
20140401305101,MEM ,20140401,03:13:00,SDF ,20140401,04:03:00,UPS1383 ,A306  ,04:00:44,38.31666,-85.78333,31,156,2014040130510172,
20140401289284,JAN ,20140401,03:04:57,SDF ,20140401,04:13:26,UPS1391 ,B752  ,04:04:24,38.08333,-85.83333,59,298,2014040128928485,
20140401289284,JAN ,20140401,03:04:57,SDF ,20140401,04:13:26,UPS1391 ,B752  ,04:05:22,38.16666,-85.86666,51,288,2014040128928486,
20140401289284,JAN ,20140401,03:04:57,SDF ,20140401,04:13:26,UPS1391 ,B752  ,04:06:21,38.23333,-85.88333,48,280,2014040128928487,
20140401289284,JAN ,20140401,03:04:57,SDF ,20140401,04:13:26,UPS1391 ,B752  ,04:07:19,38.3,-85.9,36,252,2014040128928488,
20140401303976,CLE ,20140401,02:56:00,SDF ,20140401,03:48:33,UPS1441 ,MD11  ,03:40:40,38.36666,-85.51666,51,241,2014040130397616,
20140401303976,CLE ,20140401,02:56:00,SDF ,20140401,03:48:33,UPS1441 ,MD11  ,03:41:39,38.36666,-85.61666,41,241,2014040130397617,
20140401303976,CLE ,20140401,02:56:00,SDF ,20140401,03:48:33,UPS1441 ,MD11  ,03:42:31,38.4,-85.7,40,207,2014040130397618,
20140401303976,CLE ,20140401,02:56:00,SDF ,20140401,03:48:33,UPS1441 ,MD11  ,03:43:36,38.38333,-85.75,40,177,2014040130397619,
20140401303976,CLE ,20140401,02:56:00,SDF ,20140401,03:48:33,UPS1441 ,MD11  ,03:44:34,38.33333,-85.76666,28,174,2014040130397620,
20140401326629,SDF ,20140401,09:18:00,FWA ,20140401,09:54:30,UPS1468 ,B752  ,09:19:59,38.08333,-85.68333,53,211,2014040132662927,
20140401326629,SDF ,20140401,09:18:00,FWA ,20140401,09:54:30,UPS1468 ,B752  ,09:20:57,38.11666,-85.58333,83,294,2014040132662928,
20140401326629,SDF ,20140401,09:18:00,FWA ,20140401,09:54:30,UPS1468 ,B752  ,09:21:56,38.18333,-85.58333,108,294,2014040132662929,
20140401326629,SDF ,20140401,09:18:00,FWA ,20140401,09:54:30,UPS1468 ,B752  ,09:22:54,38.28333,-85.58333,119,336,2014040132662930,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:14:15,38.28333,-85.58333,55,216,2014040130715748,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:15:19,38.31666,-85.63333,45,237,2014040130715749,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:16:18,38.38333,-85.65,40,238,2014040130715750,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:17:16,38.43333,-85.68333,40,238,2014040130715751,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:19:27,38.43333,-85.8,31,181,2014040130715753,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:20:31,38.38333,-85.8,30,187,2014040130715754,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:21:30,38.33333,-85.78333,31,184,2014040130715755,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:22:28,38.28333,-85.76666,26,174,2014040130715756,
20140401307157,DTW ,20140401,02:32:00,SDF ,20140401,03:24:19,UPS1481 ,A306  ,03:23:27,38.25,-85.75,22,169,2014040130715757,
20140401353361,PHL ,20140401,14:29:00,SDF ,20140401,16:00:04,UPS204  ,MD11  ,15:54:52,38.2,-85.63333,51,231,2014040135336111,
20140401353361,PHL ,20140401,14:29:00,SDF ,20140401,16:00:04,UPS204  ,MD11  ,15:55:53,38.28333,-85.65,41,228,2014040135336112,
20140401353361,PHL ,20140401,14:29:00,SDF ,20140401,16:00:04,UPS204  ,MD11  ,15:56:51,38.33333,-85.66666,40,225,2014040135336113,
20140401353361,PHL ,20140401,14:29:00,SDF ,20140401,16:00:04,UPS204  ,MD11  ,15:57:48,38.36666,-85.73333,29,216,2014040135336114,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:03:32,43.0,-73.28333,340,405,2014040133899932,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:04:35,42.96666,-73.41666,340,420,2014040133899933,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:05:19,42.9,-73.55,340,429,2014040133899934,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:06:22,42.83333,-73.7,352,429,2014040133899935,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:08:30,42.7,-73.96666,373,427,2014040133899937,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:09:33,42.63333,-74.13333,380,427,2014040133899938,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:10:36,42.56666,-74.26666,380,427,2014040133899939,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:11:40,42.5,-74.4,380,429,2014040133899940,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,12:12:43,42.43333,-74.53333,380,426,2014040133899941,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:41:06,38.3,-85.43333,67,229,2014040133899932,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:42:14,38.3,-85.51666,60,229,2014040133899933,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:43:09,38.3,-85.6,60,229,2014040133899934,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:44:16,38.33333,-85.65,59,226,2014040133899935,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:46:12,38.41666,-85.71666,39,168,2014040133899937,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:47:02,38.41666,-85.75,37,138,2014040133899938,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:48:12,38.36666,-85.78333,30,148,2014040133899939,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:49:18,38.31666,-85.78333,30,165,2014040133899940,
20140401338999,MHT ,20140401,11:47:00,SDF ,20140401,13:52:33,UPS2049 ,B763  ,13:50:28,38.26666,-85.78333,26,160,2014040133899941,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,17:16:39,40.71666,-75.26666,340,339,2014040131591169,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,17:17:41,40.65,-75.4,340,346,2014040131591170,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,17:18:26,40.6,-75.48333,340,339,2014040131591171,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,17:19:42,40.53333,-75.6,340,351,2014040131591172,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,18:53:40,38.2,-85.61666,70,267,2014040131591169,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,18:54:38,38.25,-85.65,69,246,2014040131591170,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,18:55:32,38.31666,-85.66666,57,228,2014040131591171,
20140401315911,BDL ,20140401,16:50:00,SDF ,20140401,18:59:00,UPS2061 ,B763  ,18:56:49,38.36666,-85.7,38,225,2014040131591172,
20140401341901,EWR ,20140401,13:16:00,SDF ,20140401,14:55:00,UPS2075 ,MD11  ,14:46:29,38.11666,-85.58333,70,255,2014040134190185,
20140401341901,EWR ,20140401,13:16:00,SDF ,20140401,14:55:00,UPS2075 ,MD11  ,14:47:25,38.18333,-85.61666,69,261,2014040134190186,
20140401341901,EWR ,20140401,13:16:00,SDF ,20140401,14:55:00,UPS2075 ,MD11  ,14:48:38,38.26666,-85.65,59,270,2014040134190187,
20140401341901,EWR ,20140401,13:16:00,SDF ,20140401,14:55:00,UPS2075 ,MD11  ,14:49:36,38.33333,-85.66666,49,270,2014040134190188,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,15:48:10,41.96666,-72.73333,30,204,2014040128665237,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,15:49:35,42.03333,-72.75,65,238,2014040128665238,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,15:50:38,42.1,-72.75,97,253,2014040128665239,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,15:51:22,42.16666,-72.85,120,348,2014040128665240,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,15:52:22,42.16666,-73.0,154,387,2014040128665241,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,17:27:00,38.21666,-85.55,63,237,2014040128665237,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,17:27:56,38.2,-85.61666,59,234,2014040128665238,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,17:29:08,38.26666,-85.65,50,225,2014040128665239,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,17:30:05,38.33333,-85.66666,40,223,2014040128665240,
20140401286652,BDL ,20140401,15:47:00,SDF ,20140401,17:36:24,UPS2111 ,B763  ,17:31:00,38.36666,-85.71666,38,225,2014040128665241,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:23:07,38.36666,-85.33333,90,252,2014040134728664,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:24:21,38.3,-85.38333,84,249,2014040134728665,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:25:15,38.26666,-85.45,77,234,2014040134728666,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:26:13,38.3,-85.51666,67,225,2014040134728667,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:28:16,38.33333,-85.65,51,208,2014040134728669,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:29:17,38.33333,-85.71666,40,162,2014040134728670,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:30:22,38.31666,-85.76666,28,153,2014040134728671,
20140401347286,SYR ,20140401,12:54:00,SDF ,20140401,14:33:50,UPS2133 ,B752  ,14:31:27,38.28333,-85.78333,25,144,2014040134728672,
20140401285459,PHL ,20140401,15:50:00,SDF ,20140401,17:25:00,UPS218  ,B752  ,15:50:54,39.86666,-75.26666,8,157,2014040128545906,
20140401285459,PHL ,20140401,15:50:00,SDF ,20140401,17:25:00,UPS218  ,B752  ,15:52:12,39.85,-75.35,34,216,2014040128545907,
20140401285459,PHL ,20140401,15:50:00,SDF ,20140401,17:25:00,UPS218  ,B752  ,15:53:16,39.83333,-75.43333,58,255,2014040128545908,
